K15n6337,"[1, 1, 1, 4, 10, 4]",['K15n6337']
K14n10667,"[1, 5, 18, 8, 116, 371]",['K14n10667']
K14n10671,"[1, 5, 18, 8, 116, 368]",['K14n10671']
K15a1172,"[1, 1, 1, 2, 4, 5]",['K15a1172']
K15a1313,"[1, 1, 1, 2, 4, 6]",['K15a1313']
K15n29747,"[1, 2, 5, 4, 17, 9]",['K15n29747']
K15n30209,"[1, 2, 5, 4, 17, 7]",['K15n30209']
K15n82954,"[1, 1, 2, 3, 7, 5]","['K15n82954', 'K15n99506']"
K15a7935,"[1, 1, 1, 3, 3, 11]",['K15a7935']
K15a8080,"[1, 1, 1, 3, 3, 13]",['K15a8080']
K15n124437,"[1, 1, 2, 2, 6, 4]",['K15n124437']
K15n124453,"[1, 1, 2, 2, 6, 9]",['K15n124453']
K15n8877,"[1, 1, 1, 1, 5, 3]",['K15n8877']
K15n9132,"[1, 1, 1, 1, 5, 4]","['K15n9132', 'K15n9327']"
K15a7683,"[1, 2, 5, 13, 28, 59]",['K15a7683']
K15a7746,"[1, 2, 5, 13, 28, 54]",['K15a7746']
K15n123101,"[1, 1, 2, 2, 12, 11]",['K15n123101']
K15n123160,"[1, 1, 2, 2, 12, 10]",['K15n123160']
K15n17126,"[1, 1, 1, 8, 15, 11]",['K15n17126']
K15n20936,"[1, 1, 1, 8, 15, 12]",['K15n20936']
K15n28156,"[1, 1, 2, 4, 8, 5]",['K15n28156']
K15n3068,"[1, 1, 2, 4, 8, 7]",['K15n3068']
K15n10588,"[1, 2, 5, 1, 13, 10]",['K15n10588']
K15n7971,"[1, 2, 5, 1, 13, 11]",['K15n7971']
K15n10509,"[1, 2, 5, 1, 15, 8]",['K15n10509']
K15n7562,"[1, 2, 5, 1, 15, 9]",['K15n7562']
K15n1095,"[1, 1, 1, 1, 5, 8]",['K15n1095']
K15n462,"[1, 1, 1, 1, 5, 4]",['K15n462']
K15n99284,"[1, 2, 1, 7, 15, 24]","['K15n99284', 'K15n99341']"
K13a3196,"[1, 2, 5, 1, 13, 16]",['K13a3196']
K13a3419,"[1, 2, 5, 1, 13, 15]",['K13a3419']
K15n10588,"[1, 2, 5, 1, 13, 10]",['K15n10588']
K15n7971,"[1, 2, 5, 1, 13, 11]",['K15n7971']
K15n28391,"[1, 5, 11, 11, 71, 121]",['K15n28391']
K15n28396,"[1, 5, 11, 11, 71, 124]",['K15n28396']
K15a55689,"[1, 2, 5, 3, 12, 8]",['K15a55689']
K15a55744,"[1, 2, 5, 3, 12, 11]",['K15a55744']
K15a38409,"[1, 2, 9, 2, 22, 26]",['K15a38409']
K15a7812,"[1, 2, 9, 2, 22, 24]",['K15a7812']
K15n10981,"[1, 1, 2, 2, 8, 4]",['K15n10981']
K15n6467,"[1, 1, 2, 2, 8, 5]",['K15n6467']
K15n109840,"[1, 1, 1, 3, 5, 7]",['K15n109840']
K15n82487,"[1, 1, 1, 3, 5, 5]",['K15n82487']
K15n10329,"[1, 1, 1, 4, 20, 14]",['K15n10329']
K15n9777,"[1, 1, 1, 4, 20, 10]",['K15n9777']
K15n29629,"[1, 1, 1, 4, 18, 10]",['K15n29629']
K15n29659,"[1, 1, 1, 4, 18, 11]",['K15n29659']
K15n8253,"[1, 1, 1, 4, 18, 16]",['K15n8253']
K15n20729,"[1, 2, 5, 4, 22, 13]",['K15n20729']
K15n95408,"[1, 2, 5, 4, 22, 17]",['K15n95408']
K15n95420,"[1, 2, 5, 4, 22, 18]",['K15n95420']
K15n10031,"[1, 1, 1, 2, 6, 10]",['K15n10031']
K15n10077,"[1, 1, 1, 2, 6, 11]",['K15n10077']
K15n31667,"[1, 1, 1, 1, 7, 10]",['K15n31667']
K15n32104,"[1, 1, 1, 1, 7, 9]",['K15n32104']
K15n1380,"[1, 2, 1, 1, 5, 7]",['K15n1380']
K15n1693,"[1, 2, 1, 1, 5, 5]",['K15n1693']
K14a914,"[1, 1, 2, 9, 16, 9]",['K14a914']
K14a924,"[1, 1, 2, 9, 16, 13]",['K14a924']
K15a2551,"[1, 1, 2, 3, 9, 7]",['K15a2551']
K15a2578,"[1, 1, 2, 3, 9, 4]",['K15a2578']
K14a1293,"[1, 2, 4, 4, 12, 4]",['K14a1293']
K14a1345,"[1, 2, 4, 4, 12, 6]",['K14a1345']
K15n10250,"[1, 1, 1, 3, 11, 13]","['K15n10250', 'K15n29609']"
K15n33507,"[1, 2, 5, 2, 16, 13]",['K15n33507']
K15n33834,"[1, 2, 5, 2, 16, 14]",['K15n33834']
K15n10478,"[1, 2, 5, 2, 12, 11]",['K15n10478']
K15n10582,"[1, 2, 5, 2, 12, 9]",['K15n10582']
K15n31378,"[1, 2, 2, 4, 9, 14]",['K15n31378']
K15n32669,"[1, 2, 2, 4, 9, 11]",['K15n32669']
K15n30128,"[1, 2, 5, 4, 36, 27]",['K15n30128']
K15n31524,"[1, 2, 5, 4, 36, 73]",['K15n31524']
K15n1982,"[1, 1, 1, 4, 6, 13]",['K15n1982']
K15n2657,"[1, 1, 1, 4, 6, 14]",['K15n2657']
K15n16692,"[1, 1, 1, 4, 5, 2]","['K15n16692', 'K15n17016']"
K15n28090,"[1, 1, 2, 4, 6, 5]",['K15n28090']
K15n4575,"[1, 1, 2, 4, 6, 11]",['K15n4575']
K15n50392,"[1, 1, 1, 1, 3, 7]",['K15n50392']
K15n52699,"[1, 1, 1, 1, 3, 5]",['K15n52699']
K15n10635,"[1, 2, 5, 4, 14, 10]",['K15n10635']
K15n6694,"[1, 2, 5, 4, 14, 13]",['K15n6694']
K15n10673,"[1, 2, 5, 4, 16, 10]",['K15n10673']
K15n6767,"[1, 2, 5, 4, 16, 12]",['K15n6767']
K15n10380,"[1, 2, 5, 4, 22, 11]","['K15n10380', 'K15n8295']"
K15n10877,"[1, 2, 5, 4, 22, 12]",['K15n10877']
K14n4156,"[1, 2, 4, 1, 9, 5]",['K14n4156']
K14n4282,"[1, 2, 4, 1, 9, 6]",['K14n4282']
K15n122879,"[1, 1, 1, 4, 10, 6]",['K15n122879']
K15n122902,"[1, 1, 1, 4, 10, 9]",['K15n122902']
K15n75361,"[1, 2, 1, 44, 215, 123]",['K15n75361']
K15n75439,"[1, 2, 1, 44, 215, 111]",['K15n75439']
K15n24790,"[1, 1, 1, 1, 3, 4]",['K15n24790']
K15n27329,"[1, 1, 1, 1, 3, 7]",['K15n27329']
K15a56518,"[1, 1, 1, 2, 5, 3]",['K15a56518']
K15a59290,"[1, 1, 1, 2, 5, 7]",['K15a59290']
K14a681,"[1, 1, 2, 6, 14, 9]",['K14a681']
K14a723,"[1, 1, 2, 6, 14, 12]",['K14a723']
K15n21945,"[1, 1, 2, 1, 5, 10]",['K15n21945']
K15n29561,"[1, 1, 2, 1, 5, 9]",['K15n29561']
K15n29564,"[1, 1, 2, 1, 5, 13]",['K15n29564']
K15n19643,"[1, 1, 1, 4, 6, 3]",['K15n19643']
K15n19663,"[1, 1, 1, 4, 6, 4]",['K15n19663']
K15n29011,"[1, 1, 2, 2, 5, 5]",['K15n29011']
K15n29044,"[1, 1, 2, 2, 5, 4]",['K15n29044']
K15n4696,"[1, 1, 2, 6, 12, 8]",['K15n4696']
K15n95437,"[1, 1, 2, 6, 12, 13]",['K15n95437']
K15n95439,"[1, 1, 2, 6, 12, 5]",['K15n95439']
K15a2004,"[1, 1, 1, 2, 6, 7]",['K15a2004']
K15a2628,"[1, 1, 1, 2, 6, 10]",['K15a2628']
K13n483,"[1, 1, 2, 2, 4, 5]",['K13n483']
K13n541,"[1, 1, 2, 2, 4, 2]",['K13n541']
K13n1261,"[1, 1, 1, 2, 4, 5]",['K13n1261']
K13n1327,"[1, 1, 1, 2, 4, 4]",['K13n1327']
K15a11916,"[1, 1, 1, 3, 9, 34]",['K15a11916']
K15a21067,"[1, 1, 1, 3, 9, 41]",['K15a21067']
K15n11896,"[1, 1, 1, 3, 5, 3]",['K15n11896']
K15n13522,"[1, 1, 1, 3, 5, 6]",['K15n13522']
K15a4755,"[1, 1, 1, 2, 4, 9]",['K15a4755']
K15a5210,"[1, 1, 1, 2, 4, 8]",['K15a5210']
K15n34915,"[1, 2, 5, 3, 21, 15]",['K15n34915']
K15n35048,"[1, 2, 5, 3, 21, 21]",['K15n35048']
K15a21096,"[1, 1, 1, 3, 15, 18]",['K15a21096']
K15a7550,"[1, 1, 1, 3, 15, 21]",['K15a7550']
K15n34925,"[1, 2, 5, 2, 16, 19]",['K15n34925']
K15n35058,"[1, 2, 5, 2, 16, 23]",['K15n35058']
K15a30481,"[1, 2, 2, 8, 11, 10]","['K15a30481', 'K15a54097']"
K15n80709,"[1, 1, 2, 3, 7, 9]",['K15n80709']
K15n82489,"[1, 1, 2, 3, 7, 7]",['K15n82489']
K15n238,"[1, 1, 1, 1, 7, 5]",['K15n238']
K15n61,"[1, 1, 1, 1, 7, 4]",['K15n61']
K15n120635,"[1, 1, 2, 4, 7, 6]",['K15n120635']
K15n123637,"[1, 1, 2, 4, 7, 5]",['K15n123637']
K15n28824,"[1, 1, 1, 2, 2, 5]",['K15n28824']
K15n28849,"[1, 1, 1, 2, 2, 8]",['K15n28849']
K15a5386,"[1, 2, 5, 3, 29, 17]",['K15a5386']
K15a949,"[1, 2, 5, 3, 29, 18]",['K15a949']
K15n24713,"[1, 1, 1, 6, 6, 6]",['K15n24713']
K15n27666,"[1, 1, 1, 6, 6, 3]",['K15n27666']
K15n46762,"[1, 5, 12, 22, 79, 250]",['K15n46762']
K15n46771,"[1, 5, 12, 22, 79, 248]",['K15n46771']
K14n9955,"[1, 2, 4, 3, 15, 7]",['K14n9955']
K14n9968,"[1, 2, 4, 3, 15, 8]",['K14n9968']
K14n3181,"[1, 1, 1, 2, 4, 8]","['K14n3181', 'K14n4101']"
K15n115586,"[1, 1, 1, 10, 8, 7]",['K15n115586']
K15n80430,"[1, 1, 1, 10, 8, 10]",['K15n80430']
K15n24416,"[1, 2, 5, 1, 15, 11]",['K15n24416']
K15n25123,"[1, 2, 5, 1, 15, 9]",['K15n25123']
K15a59395,"[1, 1, 2, 3, 13, 12]",['K15a59395']
K15a59433,"[1, 1, 2, 3, 13, 17]",['K15a59433']
K15n14750,"[1, 1, 2, 3, 8, 7]",['K15n14750']
K15n18036,"[1, 1, 2, 3, 8, 8]",['K15n18036']
K15n21354,"[1, 2, 5, 3, 19, 20]",['K15n21354']
K15n21382,"[1, 2, 5, 3, 19, 18]",['K15n21382']
K15n7293,"[1, 2, 5, 5, 15, 16]","['K15n7293', 'K15n9943']"
K15a1640,"[1, 1, 2, 3, 7, 10]",['K15a1640']
K15a1744,"[1, 1, 2, 3, 7, 11]",['K15a1744']
K15n106816,"[1, 1, 2, 1, 5, 11]",['K15n106816']
K15n42293,"[1, 1, 2, 1, 5, 12]",['K15n42293']
K15n123954,"[1, 1, 1, 5, 5, 11]",['K15n123954']
K15n124016,"[1, 1, 1, 5, 5, 12]",['K15n124016']
K15a507,"[1, 1, 2, 3, 11, 9]","['K15a507', 'K15a809']"
K15n25978,"[1, 1, 1, 5, 7, 2]",['K15n25978']
K15n28672,"[1, 1, 1, 5, 7, 4]",['K15n28672']
K15n24220,"[1, 2, 5, 4, 14, 13]","['K15n24220', 'K15n26612']"
K15n27453,"[1, 1, 1, 6, 9, 26]",['K15n27453']
K15n8865,"[1, 1, 1, 6, 9, 28]",['K15n8865']
K15n107783,"[1, 1, 1, 2, 14, 13]",['K15n107783']
K15n63847,"[1, 1, 1, 2, 14, 11]",['K15n63847']
K15n10254,"[1, 1, 1, 1, 3, 7]","['K15n10254', 'K15n8178']"
K14a12792,"[1, 1, 2, 2, 8, 9]","['K14a12792', 'K14a12802']"
K15a10374,"[1, 1, 1, 3, 3, 9]",['K15a10374']
K15a10381,"[1, 1, 1, 3, 3, 7]",['K15a10381']
K15n92612,"[1, 2, 5, 7, 23, 38]",['K15n92612']
K15n92616,"[1, 2, 5, 7, 23, 40]",['K15n92616']
K15n8312,"[1, 1, 1, 3, 2, 6]",['K15n8312']
K15n8984,"[1, 1, 1, 3, 2, 8]",['K15n8984']
K15n112339,"[1, 2, 1, 3, 7, 18]",['K15n112339']
K15n112427,"[1, 2, 1, 3, 7, 15]",['K15n112427']
K15n53283,"[1, 1, 6, 3, 14, 3]",['K15n53283']
K15n53539,"[1, 1, 6, 3, 14, 4]",['K15n53539']
K15n1068,"[1, 1, 2, 4, 14, 8]","['K15n1068', 'K15n1244']"
K15n516,"[1, 1, 2, 4, 14, 9]",['K15n516']
K15n809,"[1, 1, 2, 4, 14, 10]",['K15n809']
K15n10133,"[1, 2, 5, 3, 17, 14]",['K15n10133']
K15n9794,"[1, 2, 5, 3, 17, 15]",['K15n9794']
K15n24202,"[1, 1, 1, 4, 2, 3]","['K15n24202', 'K15n26830']"
K15n10237,"[1, 2, 5, 7, 22, 37]",['K15n10237']
K15n8054,"[1, 2, 5, 7, 22, 32]",['K15n8054']
K15n8241,"[1, 2, 5, 8, 23, 36]",['K15n8241']
K15n9849,"[1, 2, 5, 8, 23, 33]",['K15n9849']
K15n1133,"[1, 1, 2, 3, 11, 7]",['K15n1133']
K15n459,"[1, 1, 2, 3, 11, 9]",['K15n459']
K15a59408,"[1, 1, 2, 3, 15, 18]",['K15a59408']
K15a59437,"[1, 1, 2, 3, 15, 13]",['K15a59437']
K15a21073,"[1, 1, 2, 1, 7, 5]",['K15a21073']
K15a21075,"[1, 1, 2, 1, 7, 8]",['K15a21075']
K15a57517,"[1, 1, 1, 4, 2, 9]",['K15a57517']
K15a59313,"[1, 1, 1, 4, 2, 6]",['K15a59313']
K14n3990,"[1, 1, 2, 1, 5, 5]","['K14n3990', 'K14n4240']"
K15n3428,"[1, 1, 2, 12, 33, 12]",['K15n3428']
K15n5680,"[1, 1, 2, 12, 33, 10]",['K15n5680']
K14n6132,"[1, 2, 1, 3, 4, 11]",['K14n6132']
K14n6271,"[1, 2, 1, 3, 4, 7]",['K14n6271']
K15n75186,"[1, 1, 1, 3, 3, 13]",['K15n75186']
K15n75817,"[1, 1, 1, 3, 3, 15]",['K15n75817']
K15n96361,"[1, 1, 1, 3, 3, 7]",['K15n96361']
K15n97707,"[1, 1, 1, 3, 3, 9]",['K15n97707']
K14n20366,"[1, 1, 1, 5, 8, 8]",['K14n20366']
K14n20428,"[1, 1, 1, 5, 8, 4]",['K14n20428']
K15n43350,"[1, 1, 2, 4, 6, 10]",['K15n43350']
K15n48543,"[1, 1, 2, 4, 6, 6]",['K15n48543']
K15n59465,"[1, 2, 9, 5, 28, 13]",['K15n59465']
K15n60814,"[1, 2, 9, 5, 28, 8]",['K15n60814']
K15a1996,"[1, 1, 1, 3, 3, 4]",['K15a1996']
K15a2591,"[1, 1, 1, 3, 3, 5]",['K15a2591']
K15n2326,"[1, 1, 2, 2, 8, 9]",['K15n2326']
K15n2684,"[1, 1, 2, 2, 8, 7]",['K15n2684']
K15a58004,"[1, 2, 4, 5, 10, 11]",['K15a58004']
K15a58223,"[1, 2, 4, 5, 10, 10]",['K15a58223']
K15a55203,"[1, 1, 1, 2, 4, 5]",['K15a55203']
K15a55402,"[1, 1, 1, 2, 4, 3]",['K15a55402']
K15a8291,"[1, 1, 1, 3, 5, 5]",['K15a8291']
K15a8353,"[1, 1, 1, 3, 5, 7]",['K15a8353']
K15n122638,"[1, 1, 1, 2, 4, 4]","['K15n122638', 'K15n122648']"
K15n123509,"[1, 1, 1, 2, 4, 6]",['K15n123509']
K15a58350,"[1, 1, 1, 4, 4, 6]","['K15a58350', 'K15a58894']"
K15a58364,"[1, 1, 1, 4, 4, 13]","['K15a58364', 'K15a58858']"
K15a56918,"[1, 1, 1, 1, 1, 9]",['K15a56918']
K15a57166,"[1, 1, 1, 1, 1, 7]",['K15a57166']
K15n15594,"[1, 1, 1, 2, 4, 13]",['K15n15594']
K15n19932,"[1, 1, 1, 2, 4, 16]",['K15n19932']
K15n10314,"[1, 1, 1, 2, 3, 12]",['K15n10314']
K15n9569,"[1, 1, 1, 2, 3, 8]",['K15n9569']
K15n10885,"[1, 1, 2, 3, 9, 5]",['K15n10885']
K15n11063,"[1, 1, 2, 3, 9, 6]",['K15n11063']
K15n6442,"[1, 1, 2, 3, 9, 3]",['K15n6442']
K15n6883,"[1, 1, 2, 3, 9, 7]",['K15n6883']
K15a8493,"[1, 1, 1, 4, 14, 16]",['K15a8493']
K15a8514,"[1, 1, 1, 4, 14, 17]",['K15a8514']
K15n39786,"[1, 2, 1, 18, 22, 28]",['K15n39786']
K15n39831,"[1, 2, 1, 18, 22, 32]",['K15n39831']
K15n237,"[1, 1, 2, 2, 8, 7]","['K15n237', 'K15n60']"
K15a41893,"[1, 2, 2, 5, 17, 16]",['K15a41893']
K15a41944,"[1, 2, 2, 5, 17, 14]",['K15a41944']
K15a58401,"[1, 2, 5, 4, 18, 15]",['K15a58401']
K15a58418,"[1, 2, 5, 4, 18, 18]",['K15a58418']
K14n2924,"[1, 1, 2, 2, 4, 7]",['K14n2924']
K14n3508,"[1, 1, 2, 2, 4, 6]",['K14n3508']
K14a12999,"[1, 2, 5, 3, 12, 11]","['K14a12999', 'K14a13025']"
K14n212,"[1, 2, 2, 5, 9, 11]",['K14n212']
K14n225,"[1, 2, 2, 5, 9, 9]",['K14n225']
K15a6832,"[1, 1, 1, 2, 2, 4]",['K15a6832']
K15a7498,"[1, 1, 1, 2, 2, 9]",['K15a7498']
K15n45560,"[1, 1, 1, 1, 5, 9]",['K15n45560']
K15n46904,"[1, 1, 1, 1, 5, 6]",['K15n46904']
K15n15765,"[1, 1, 1, 2, 6, 16]",['K15n15765']
K15n19767,"[1, 1, 1, 2, 6, 21]",['K15n19767']
K14n20727,"[1, 2, 5, 3, 18, 6]",['K14n20727']
K14n20784,"[1, 2, 5, 3, 18, 8]",['K14n20784']
K15n110393,"[1, 2, 5, 2, 15, 13]",['K15n110393']
K15n111364,"[1, 2, 5, 2, 15, 14]",['K15n111364']
K15n79593,"[1, 2, 5, 2, 15, 15]","['K15n79593', 'K15n82160']"
K15a3655,"[1, 2, 5, 2, 16, 4]","['K15a3655', 'K15a5088']"
K15n22166,"[1, 1, 1, 3, 1, 11]",['K15n22166']
K15n22651,"[1, 1, 1, 3, 1, 10]",['K15n22651']
K15n30191,"[1, 1, 1, 3, 3, 4]",['K15n30191']
K15n31516,"[1, 1, 1, 3, 3, 2]",['K15n31516']
K15n112301,"[1, 2, 1, 3, 5, 16]",['K15n112301']
K15n112318,"[1, 2, 1, 3, 5, 15]",['K15n112318']
K15a16585,"[1, 5, 18, 8, 66, 54]",['K15a16585']
K15a48252,"[1, 5, 18, 8, 66, 49]",['K15a48252']
K15a41666,"[1, 2, 1, 5, 43, 105]",['K15a41666']
K15a41781,"[1, 2, 1, 5, 43, 89]",['K15a41781']
K15n122040,"[1, 1, 1, 2, 5, 4]",['K15n122040']
K15n122170,"[1, 1, 1, 2, 5, 3]",['K15n122170']
K15n106878,"[1, 2, 5, 5, 27, 27]",['K15n106878']
K15n53941,"[1, 2, 5, 5, 27, 28]",['K15n53941']
K15a58378,"[1, 2, 5, 3, 17, 9]",['K15a58378']
K15a59132,"[1, 2, 5, 3, 17, 10]",['K15a59132']
K15a58380,"[1, 2, 5, 4, 20, 12]",['K15a58380']
K15a59085,"[1, 2, 5, 4, 20, 11]",['K15a59085']
K15n115581,"[1, 1, 1, 4, 2, 12]",['K15n115581']
K15n82567,"[1, 1, 1, 4, 2, 16]",['K15n82567']
K15a59331,"[1, 1, 1, 4, 7, 4]",['K15a59331']
K15a59383,"[1, 1, 1, 4, 7, 7]",['K15a59383']
K15n33297,"[1, 1, 1, 2, 10, 12]",['K15n33297']
K15n33307,"[1, 1, 1, 2, 10, 11]",['K15n33307']
K15a4130,"[1, 1, 1, 7, 16, 4]",['K15a4130']
K15a4596,"[1, 1, 1, 7, 16, 5]",['K15a4596']
K14n3230,"[1, 1, 2, 1, 3, 5]",['K14n3230']
K14n3750,"[1, 1, 2, 1, 3, 4]",['K14n3750']
K15n125616,"[1, 1, 2, 2, 5, 15]",['K15n125616']
K15n125669,"[1, 1, 2, 2, 5, 11]",['K15n125669']
K15n23002,"[1, 2, 4, 1, 19, 10]",['K15n23002']
K15n23174,"[1, 2, 4, 1, 19, 13]",['K15n23174']
K15a46294,"[1, 2, 5, 4, 16, 7]",['K15a46294']
K15a48088,"[1, 2, 5, 4, 16, 6]",['K15a48088']
K15a10074,"[1, 1, 2, 8, 16, 11]",['K15a10074']
K15a10086,"[1, 1, 2, 8, 16, 7]",['K15a10086']
K15a38427,"[1, 1, 2, 8, 16, 6]",['K15a38427']
K15n21540,"[1, 2, 1, 1, 5, 11]",['K15n21540']
K15n21711,"[1, 2, 1, 1, 5, 12]",['K15n21711']
K15n119008,"[1, 1, 1, 2, 6, 12]","['K15n119008', 'K15n119031']"
K15n22243,"[1, 1, 1, 3, 5, 6]",['K15n22243']
K15n22534,"[1, 1, 1, 3, 5, 4]",['K15n22534']
K15a58996,"[1, 1, 1, 6, 11, 6]",['K15a58996']
K15a59028,"[1, 1, 1, 6, 11, 7]",['K15a59028']
K15a16302,"[1, 1, 1, 4, 7, 16]",['K15a16302']
K15a16409,"[1, 1, 1, 4, 7, 18]",['K15a16409']
K15n109135,"[1, 2, 9, 14, 48, 62]",['K15n109135']
K15n93920,"[1, 2, 9, 14, 48, 63]",['K15n93920']
K15n75160,"[1, 2, 2, 4, 8, 13]",['K15n75160']
K15n75947,"[1, 2, 2, 4, 8, 14]",['K15n75947']
K15n25262,"[1, 1, 1, 2, 4, 8]",['K15n25262']
K15n26886,"[1, 1, 1, 2, 4, 6]",['K15n26886']
K15n17392,"[1, 1, 2, 5, 8, 5]","['K15n17392', 'K15n18785']"
K15n81277,"[1, 2, 1, 10, 12, 14]",['K15n81277']
K15n82765,"[1, 2, 1, 10, 12, 10]",['K15n82765']
K15n22213,"[1, 1, 1, 4, 4, 3]",['K15n22213']
K15n23312,"[1, 1, 1, 4, 4, 4]",['K15n23312']
K15a41712,"[1, 2, 1, 21, 182, 97]",['K15a41712']
K15a41788,"[1, 2, 1, 21, 182, 95]",['K15a41788']
K15n18829,"[1, 1, 2, 4, 9, 5]","['K15n18829', 'K15n19876']"
K15n31702,"[1, 1, 2, 1, 5, 10]",['K15n31702']
K15n32191,"[1, 1, 2, 1, 5, 7]",['K15n32191']
K15a60696,"[1, 1, 1, 2, 10, 5]",['K15a60696']
K15a62891,"[1, 1, 1, 2, 10, 7]",['K15a62891']
K15a62917,"[1, 1, 1, 2, 10, 6]",['K15a62917']
K15a10493,"[1, 5, 14, 2, 54, 10]",['K15a10493']
K15a5397,"[1, 5, 14, 2, 54, 13]",['K15a5397']
K15a42869,"[1, 1, 2, 2, 6, 6]",['K15a42869']
K15a48334,"[1, 1, 2, 2, 6, 5]",['K15a48334']
K15n30463,"[1, 1, 6, 3, 20, 9]",['K15n30463']
K15n30696,"[1, 1, 6, 3, 20, 13]",['K15n30696']
K15n123355,"[1, 1, 1, 1, 3, 10]",['K15n123355']
K15n123429,"[1, 1, 1, 1, 3, 11]",['K15n123429']
K15n50756,"[1, 2, 4, 1, 11, 12]","['K15n50756', 'K15n50798']"
K15a912,"[1, 1, 2, 2, 10, 9]",['K15a912']
K15a931,"[1, 1, 2, 2, 10, 6]",['K15a931']
K15n44938,"[1, 1, 1, 2, 4, 4]","['K15n44938', 'K15n49562', 'K15n49566']"
K15n87297,"[1, 2, 5, 3, 15, 13]","['K15n87297', 'K15n97405']"
K15n25187,"[1, 2, 5, 1, 17, 10]",['K15n25187']
K15n26159,"[1, 2, 5, 1, 17, 11]",['K15n26159']
K15n6968,"[1, 2, 2, 2, 6, 11]","['K15n6968', 'K15n9510']"
K15n107001,"[1, 1, 1, 13, 17, 10]",['K15n107001']
K15n48943,"[1, 1, 1, 13, 17, 7]",['K15n48943']
K15a58637,"[1, 1, 1, 13, 56, 17]",['K15a58637']
K15a81420,"[1, 1, 1, 13, 56, 46]",['K15a81420']
K14n1593,"[1, 1, 1, 2, 4, 10]","['K14n1593', 'K14n2343']"
K15n5298,"[1, 1, 1, 4, 6, 4]",['K15n5298']
K15n6244,"[1, 1, 1, 4, 6, 8]",['K15n6244']
K15n16758,"[1, 1, 1, 2, 3, 4]",['K15n16758']
K15n20465,"[1, 1, 1, 2, 3, 6]",['K15n20465']
K15a57607,"[1, 2, 5, 3, 13, 15]",['K15a57607']
K15a59385,"[1, 2, 5, 3, 13, 11]",['K15a59385']
K15a23597,"[1, 1, 1, 2, 8, 14]",['K15a23597']
K15a48273,"[1, 1, 1, 2, 8, 12]",['K15a48273']
K15a48950,"[1, 1, 1, 2, 8, 10]",['K15a48950']
K15a30608,"[1, 1, 1, 2, 2, 6]",['K15a30608']
K15a41697,"[1, 1, 1, 2, 2, 8]",['K15a41697']
K15a41913,"[1, 1, 1, 2, 2, 7]",['K15a41913']
K15n21829,"[1, 1, 2, 1, 5, 3]",['K15n21829']
K15n29426,"[1, 1, 2, 1, 5, 7]",['K15n29426']
K15n29459,"[1, 1, 2, 1, 5, 8]",['K15n29459']
K15n10454,"[1, 1, 1, 3, 5, 6]",['K15n10454']
K15n10557,"[1, 1, 1, 3, 5, 4]",['K15n10557']
K15n16538,"[1, 2, 5, 5, 15, 11]",['K15n16538']
K15n18303,"[1, 2, 5, 5, 15, 9]",['K15n18303']
K15n21835,"[1, 2, 5, 5, 21, 20]",['K15n21835']
K15n21841,"[1, 2, 5, 5, 21, 18]",['K15n21841']
K15n29433,"[1, 2, 5, 5, 21, 22]",['K15n29433']
K15n29439,"[1, 2, 5, 5, 21, 15]",['K15n29439']
K15n29471,"[1, 2, 5, 5, 21, 17]",['K15n29471']
K15a28471,"[1, 1, 1, 5, 3, 6]",['K15a28471']
K15a31044,"[1, 1, 1, 5, 3, 7]",['K15a31044']
K15n29001,"[1, 2, 2, 4, 8, 16]",['K15n29001']
K15n29247,"[1, 2, 2, 4, 8, 13]",['K15n29247']
K15a27148,"[1, 1, 6, 3, 15, 11]",['K15a27148']
K15a38772,"[1, 1, 6, 3, 15, 7]",['K15a38772']
K15n102292,"[1, 1, 1, 1, 1, 1]",['K15n102292']
K15n107759,"[1, 1, 1, 1, 1, 3]",['K15n107759']
K15n115877,"[1, 2, 5, 3, 21, 11]",['K15n115877']
K15n86438,"[1, 2, 5, 3, 21, 9]",['K15n86438']
K15a29278,"[1, 2, 5, 2, 14, 12]","['K15a29278', 'K15a53745']"
K15a29698,"[1, 2, 5, 2, 14, 10]",['K15a29698']
K14a13886,"[1, 1, 2, 2, 10, 8]",['K14a13886']
K14a14764,"[1, 1, 2, 2, 10, 7]",['K14a14764']
K15a56496,"[1, 2, 4, 3, 13, 10]",['K15a56496']
K15a59480,"[1, 2, 4, 3, 13, 14]",['K15a59480']
K15a47043,"[1, 1, 1, 3, 6, 9]",['K15a47043']
K15a48035,"[1, 1, 1, 3, 6, 7]",['K15a48035']
K15n122750,"[1, 5, 10, 6, 48, 14]","['K15n122750', 'K15n123089']"
K15n63267,"[1, 2, 9, 4, 22, 9]",['K15n63267']
K15n63272,"[1, 2, 9, 4, 22, 10]",['K15n63272']
K15n18248,"[1, 1, 2, 6, 5, 2]",['K15n18248']
K15n20807,"[1, 1, 2, 6, 5, 4]",['K15n20807']
K14n4868,"[1, 2, 5, 2, 14, 9]",['K14n4868']
K14n4892,"[1, 2, 5, 2, 14, 10]",['K14n4892']
K14n14654,"[1, 1, 1, 5, 3, 9]",['K14n14654']
K14n14684,"[1, 1, 1, 5, 3, 5]",['K14n14684']
K15n66763,"[1, 1, 1, 4, 2, 8]",['K15n66763']
K15n66781,"[1, 1, 1, 4, 2, 7]",['K15n66781']
K14a5222,"[1, 1, 1, 5, 5, 9]","['K14a5222', 'K14a5234']"
