knot,symmetry_group,verified,amphichiral
K15n3398,0,True,False
K15a47927,Z/2,True,False
K15n3400,0,True,False
K15a67216,0,True,False
K15n3401,0,True,False
K15a55876,0,True,False
K15a55879,0,True,False
K15n3403,0,True,False
K15a47942,0,True,False
K15n3407,0,True,False
K15a67224,0,True,False
K15a67227,0,True,False
K15a67233,0,True,False
K15n7412,0,True,False
K15n7414,0,True,False
K15n7417,0,True,False
K15n7418,0,True,False
K15n7420,0,True,False
K15n7422,0,True,False
K15n7423,0,True,False
K15n7425,0,True,False
K15n7427,0,True,False
K15n7429,0,True,False
K15a47949,Z/2,True,False
K15a47955,0,True,False
K15a47956,0,True,False
K15n7439,0,True,False
K15a55892,0,True,False
K14a13140,Z/2,True,False
K15n7454,0,True,False
K15n7457,0,True,False
K15n7462,0,True,False
K15a55898,0,True,False
K15n7478,0,True,False
K14a13169,Z/2,True,False
K14a13170,Z/2,True,False
K14a13177,0,True,False
K15n7484,0,True,False
K15n7488,0,True,False
K15n7490,0,True,False
K15n7492,0,True,False
K14a13184,0,True,False
K14a13185,0,True,False
K14a13189,0,True,False
K14a13195,0,True,False
K14a13198,0,True,False
K14a13204,0,True,False
K14a13208,0,True,False
K14a13210,0,True,False
K14a13214,Z/2,True,False
K14a13216,0,True,False
K15n7501,0,True,False
K14a13218,0,True,False
K14a13226,0,True,False
K14a13232,0,True,False
K14a13234,0,True,False
K14a13237,0,True,False
K15a47964,Z/2,True,False
K15a47966,0,True,False
K15n7511,0,True,False
K15n7515,0,True,False
K15n7517,0,True,False
K15n7520,0,True,False
K15a47967,0,True,False
K15a47968,0,True,False
K15a47969,0,True,False
K15a47970,0,True,False
K15a47971,0,True,False
K15a47972,0,True,False
K15a47973,0,True,False
K15a67259,0,True,False
K15a67263,0,True,False
K15a47982,0,True,False
K15n7529,Z/2,True,False
K15n7531,0,True,False
K15n7535,0,True,False
K15n7536,0,True,False
K15n7541,0,True,False
K15n7543,0,True,False
K15a67267,0,True,False
K15n7551,0,True,False
K15n7563,0,True,False
K15n7565,0,True,False
K15n7577,0,True,False
K15n7584,0,True,False
K15n7585,0,True,False
K15n7593,0,True,False
K15n7595,0,True,False
K15a48004,0,True,False
K15n7598,0,True,False
K15a67283,0,True,False
K15n7608,0,True,False
K15n7622,0,True,False
K15n7624,0,True,False
K15n7625,0,True,False
K15n7627,0,True,False
K15a56626,0,True,False
K15n7642,0,True,False
K14a13293,0,True,False
K15a67289,0,True,False
K15n7644,0,True,False
K15n7648,0,True,False
K15n7650,0,True,False
K15a67297,0,True,False
K15n7656,0,True,False
K15n7658,0,True,False
K15a48013,0,True,False
K14a13297,0,True,False
K14a13298,0,True,False
K15a56646,0,True,False
K14a13302,0,True,False
K15a56650,0,True,False
K15a56653,0,True,False
K15a56667,0,True,False
K14a13304,0,True,False
K15a67309,0,True,False
K15a56670,0,True,False
K15a56673,0,True,False
K15a56687,0,True,False
K15a67313,0,True,False
K15a56694,0,True,False
K15a56697,0,True,False
K15a56702,0,True,False
K15a56725,0,True,False
K15a56726,0,True,False
K14a13313,0,True,False
K15a56730,Z/2,True,False
K15a56731,Z/2,True,False
K15a56735,0,True,False
K15a56736,Z/2,True,False
K15a67333,0,True,False
K15a67337,0,True,False
K15a67340,0,True,False
K15a67345,0,True,False
K15a67350,0,True,False
K15a67361,0,True,False
K15a48142,Z/2,True,False
K15a48159,0,True,False
K15a67372,0,True,False
K15a67374,0,True,False
K15a48181,0,True,False
K15a48194,0,True,False
K15a48218,Z/2,True,False
K15a67396,0,True,False
K15a48231,Z/2,True,False
K15a48232,Z/2,True,False
K15a48235,Z/2,True,False
K15a48238,Z/2,True,False
K15a67414,0,True,False
K15a48287,0,True,False
K15a67436,0,True,False
K15a67441,0,True,False
K15a67446,0,True,False
K15a69100,0,True,False
K15a69108,0,True,False
K15a69111,0,True,False
K15a48350,0,True,False
K15a69143,0,True,False
K15a69149,0,True,False
K15a69155,0,True,False
K15a69158,0,True,False
K15a69163,0,True,False
K15a69227,0,True,False
K15a69273,0,True,False
K15a24396,0,True,False
K15a69304,0,True,False
K15a69317,0,True,False
K15a69322,0,True,False
K15a69324,0,True,False
K15a69344,Z/2,True,False
K15a48503,0,True,False
K15a48504,0,True,False
K15a48507,0,True,False
K15a48518,0,True,False
K15a69400,0,True,False
K15a69411,0,True,False
K15a69433,0,True,False
K15a69446,0,True,False
K15a48562,0,True,False
K15a69458,0,True,False
K15a69467,0,True,False
K15a69470,0,True,False
K15a69479,Z/2,True,False
K15a24503,0,True,False
K15a24513,0,True,False
K15a24514,0,True,False
K15a69514,0,True,False
K15a69534,0,True,False
K15a69539,0,True,False
K15a69663,0,True,False
K15a69668,0,True,False
K15a69686,0,True,False
K15a69689,0,True,False
K15a69693,0,True,False
K15a69727,0,True,False
K15a69751,0,True,False
K15a69764,0,True,False
K15a69796,0,True,False
K15a69856,0,True,False
K15a69867,0,True,False
K15a69892,0,True,False
K15a69912,0,True,False
K15a69968,0,True,False
K15a70007,0,True,False
K15a70029,0,True,False
K15a70045,0,True,False
K15a70062,0,True,False
K15a70073,0,True,False
K15a70100,0,True,False
K15a70105,0,True,False
K15a70134,0,True,False
K15a70136,0,True,False
K15a70164,0,True,False
K15a70168,0,True,False
K15a70186,0,True,False
K15a70192,Z/2,True,False
K15a70211,0,True,False
K15a70218,0,True,False
K15a70231,0,True,False
K15a70235,0,True,False
K15a70238,0,True,False
K15a70241,0,True,False
K15a70255,0,True,False
K15a70283,0,True,False
K15a70285,0,True,False
K15a70289,0,True,False
K15a70317,0,True,False
K15a70323,0,True,False
K15a70345,0,True,False
K15a70369,0,True,False
K15a70373,Z/2,True,False
K15a70405,0,True,False
K15a70414,0,True,False
K15a70425,0,True,False
K15a70429,0,True,False
K15a70433,0,True,False
K15a70439,0,True,False
K15a70441,0,True,False
K15a70469,0,True,False
K15a70495,0,True,False
K15a70499,0,True,False
K15a70523,0,True,False
K15a70529,0,True,False
K15a70542,0,True,False
K15a70563,0,True,False
K15a70607,0,True,False
K15a70628,0,True,False
K15a70633,0,True,False
K15a70646,0,True,False
K15a70655,0,True,False
K14a2683,0,True,False
K14a2688,Z/2,True,False
K15a53272,0,True,False
K15a53277,0,True,False
K15n109200,0,True,False
K15n109206,0,True,False
K15n109212,0,True,False
K15n37026,0,True,False
K15n109215,0,True,False
K15n109216,0,True,False
K15n92199,0,True,False
K15a53278,0,True,False
K15a73362,0,True,False
K15n37033,0,True,False
K15a39954,0,True,False
K15a81415,0,True,False
K15n92200,Z/2,True,False
K15a34173,0,True,False
K15n92203,0,True,False
K15n109221,0,True,False
K15n109225,0,True,False
K15n92204,Z/2,True,False
K15n92207,0,True,False
K15a3874,0,True,False
K14a5146,Z/2,True,False
K15n37040,0,True,False
K15n37042,0,True,False
K15a42202,0,True,False
K15n37045,0,True,False
K15a37835,0,True,False
K15a28395,0,True,False
K15n37052,Z/2,True,False
K15a73369,0,True,False
K15a42209,0,True,False
K15n37059,0,True,False
K15n37061,0,True,False
K15n37062,Z/2,True,False
K15n37065,0,True,False
K15a84232,0,True,False
K15a30793,Z/2,True,False
K15a34197,0,True,False
K15a84233,0,True,False
K15n92221,0,True,False
K15n37074,0,True,False
K15n109233,0,True,False
K15n37076,0,True,False
K15n37088,0,True,False
K15n109234,0,True,False
K15n109242,0,True,False
K15n109250,0,True,False
K15n109251,0,True,False
K15n92226,0,True,False
K15n92227,0,True,False
K15n109254,0,True,False
K15n109259,0,True,False
K15a30795,0,True,False
K15n37092,0,True,False
K15n37094,0,True,False
K15n37095,0,True,False
K15n37097,0,True,False
K15n109261,0,True,False
K15n109265,Z/2,True,False
K15n92228,0,True,False
K15n37112,0,True,False
K15n109273,0,True,False
K15n92234,0,True,False
K15a81435,0,True,False
K15a6185,0,True,False
K15a81442,0,True,False
K14a10748,0,True,False
K15a19203,0,True,False
K15a3888,0,True,False
K15n109275,0,True,False
K15n109278,0,True,False
K15n92245,0,True,False
K15n92248,Z/2,True,False
K15n92253,0,True,False
K15a34206,Z/2 + Z/2,True,False
K15n92255,0,True,False
K15n92260,0,True,False
K14a400,Z/2,True,False
K14a5153,0,True,False
K14a5157,Z/2,True,False
K14a7369,0,True,False
K15a6193,0,True,False
K14a5159,Z/2,True,False
K15a39969,Z/2 + Z/2,True,False
K14a408,Z/2,True,False
K14a2699,0,True,False
K15a19211,0,True,False
K15a19216,Z/2,True,False
K15a28403,0,True,False
K15n109282,0,True,False
K15a73377,0,True,False
K15n109286,0,True,False
K15n109287,0,True,False
K14a10751,0,True,False
K15a84237,0,True,False
K15n37122,0,True,False
K15n37124,Z/2,True,False
K15n37130,0,True,False
K15n37132,0,True,False
K14a10759,0,True,False
K14a5162,0,True,False
K15a11502,0,True,False
K15a42215,Z/2 + Z/2,True,False
K15a77443,0,True,False
K15a42219,Z/2,True,False
K15a14103,0,True,False
K15n92268,0,True,False
K15n92272,0,True,False
K15n92275,0,True,False
K15n92277,0,True,False
K15n37137,0,True,False
K15n37143,Z/2,True,False
K14a7379,Z/2 + Z/2,True,False
K15n109298,0,True,False
K14a7384,Z/2,True,False
K15a28411,0,True,False
K15a84248,Z/2,True,False
K15n109302,0,True,False
K15a73387,0,True,False
K15n109303,0,True,False
K14a5164,0,True,False
K15n92280,0,True,False
K15a49872,0,True,False
K15n37156,0,True,False
K15a19224,0,True,False
K14a2707,0,True,False
K15n109305,0,True,False
K15a81456,0,True,False
K15n92281,0,True,False
K15a84263,0,True,False
K14a7394,Z/2 + Z/2,True,False
K15a26023,0,True,False
K15n109306,0,True,False
K15a21502,0,True,False
K14a2710,0,True,False
K15n37164,0,True,False
K15n37171,0,True,False
K15n37173,0,True,False
K14a2714,Z/2,True,False
K14a2716,0,True,False
K15n37174,0,True,False
K15a39986,0,True,False
K14a2718,0,True,False
K15n37176,0,True,False
K15n37182,Z/2,True,False
K15n37185,0,True,False
K15a19233,Z/2,True,False
K14a10774,0,True,False
K14a10778,0,True,False
K14a10780,0,True,False
K15n37189,0,True,False
K14a10782,0,True,False
K15n109310,0,True,False
K15a19235,Z/2,True,False
K15a21506,0,True,False
K14a7418,0,True,False
K15n37190,0,True,False
K15n37193,0,True,False
K15n37225,0,True,False
K15a19238,0,True,False
K15n109311,0,True,False
K15n109316,0,True,False
K15a19244,0,True,False
K15a81473,0,True,False
K15a34251,0,True,False
K14a2723,0,True,False
K15n37230,Z/2,True,False
K15a21507,Z/2,True,False
K15a21510,Z/2,True,False
K15n98281,0,True,False
K15n37239,0,True,False
K15a77460,0,True,False
K15a63670,0,True,False
K15a63673,0,True,False
K15a77469,0,True,False
K14a5178,0,True,False
K14a5179,0,True,False
K14a5182,0,True,False
K14a5183,0,True,False
K15a34254,0,True,False
K15a37873,Z/2,True,False
K14a2726,Z/2,True,False
K15a19249,Z/2,True,False
K15n109330,0,True,False
K15n109331,0,True,False
K15n109332,0,True,False
K14a10812,0,True,False
K15n109333,0,True,False
K14a435,0,True,False
K15a11526,Z/2,True,False
K14a10815,0,True,False
K15a37874,Z/2,True,False
K15n109343,0,True,False
K15a53300,0,True,False
K14a2730,Z/2,True,False
K15n37249,0,True,False
K15n37252,0,True,False
K15n109347,0,True,False
K15a59675,0,True,False
K15n98289,0,True,False
K15n37255,0,True,False
K15n98290,0,True,False
K14a10826,0,True,False
K14a2742,Z/2,True,False
K15a37881,0,True,False
K15n109355,0,True,False
K15n109356,Z/2,True,False
K15n109362,0,True,False
K15n109368,0,True,False
K15n109376,0,True,False
K15a21524,0,True,False
K14a2744,0,True,False
K14a7433,0,True,False
K15a59692,0,True,False
K15a49883,0,True,False
K15n98297,0,True,False
K15a84343,0,True,False
K14a7436,Z/2,True,False
K15n98298,0,True,False
K15n98301,0,True,False
K15a59713,0,True,False
K15a34263,0,True,False
K14a5200,0,True,False
K15n109384,0,True,False
K15a59724,0,True,False
K14a5201,0,True,False
K15a59725,0,True,False
K15n37270,0,True,False
K15n109385,0,True,False
K15a11540,0,True,False
K15n109387,0,True,False
K15n98313,0,True,False
K15a81494,0,True,False
K15a81499,0,True,False
K14a10843,0,True,False
K14a10858,0,True,False
K15n37273,Z/2,True,False
K14a10862,0,True,False
K15a21535,Z/2,True,False
K14a2757,Z/2 + Z/2,True,False
K15n109390,0,True,False
K15n98324,Z/2,True,False
K14a7447,0,True,False
K14a2764,Z/2,True,False
K14a2768,Z/2 + Z/2,True,False
K15a40017,Z/2,True,False
K15n109392,0,True,False
K14a2770,0,True,False
K15n109393,0,True,False
K15a34275,0,True,False
K15a81506,0,True,False
K15n109394,0,True,False
K15n109396,Z/2,True,False
K15a81508,0,True,False
K15a81511,0,True,False
K14a7453,0,True,False
K15a73414,0,True,False
K15a84348,0,True,False
K14a10863,0,True,False
K15n37276,Z/2,True,False
K15a84357,0,True,False
K15n37277,0,True,False
K14a453,0,True,False
K15n37278,Z/2,True,False
K14a5229,Z/2,True,False
K14a5243,Z/2,True,False
K14a2774,0,True,False
K15a45444,0,True,False
K14a2776,Z/2,True,False
K15a84358,0,True,False
K15a81517,0,True,False
K15a59739,Z/2,True,False
K15n37281,Z/2,True,False
K14a5247,0,True,False
K15n37282,Z/2,True,False
K14a5248,0,True,False
K14a5251,Z/2 + Z/2,True,False
K14a5254,0,True,False
K15n98344,Z/2 + Z/2,True,False
K15n98345,Z/2,True,False
K15n98350,Z/2,True,False
K15a63704,0,True,False
K15a11556,0,True,False
K15n109408,Z/2,True,False
K14a2779,0,True,False
K14a5260,Z/2,True,False
K15n98352,0,True,False
K15a30840,0,True,False
K15a30844,Z/2,True,False
K15n98361,0,True,False
K15n98362,0,True,False
K15n98369,0,True,False
K15n98386,Z/2,True,False
K15a11560,0,True,False
K15n98391,0,True,False
K15n98392,0,True,False
K15n98397,0,True,False
K15a81524,0,True,False
K14a2783,0,True,False
K14a2786,0,True,False
K14a2792,0,True,False
K15a84367,0,True,False
K14a2793,0,True,False
K15n109415,0,True,False
K14a7466,0,True,False
K15a53324,0,True,False
K15a19302,0,True,False
K15n98398,0,True,False
K14a2804,0,True,False
K15n98407,0,True,False
K15n98409,0,True,False
K15n98410,0,True,False
K15n98418,0,True,False
K14a2805,0,True,False
K15n37292,0,True,False
K15n98428,0,True,False
K15n109416,0,True,False
K15n37294,0,True,False
K14a5268,Z/2,True,False
K14a5271,Z/2,True,False
K15n37298,0,True,False
K15n37300,0,True,False
K14a5274,Z/2,True,False
K15n98437,0,True,False
K15n98440,0,True,False
K15n98450,0,True,False
K15n98451,0,True,False
K15n109417,0,True,False
K15n109424,0,True,False
K15n98457,0,True,False
K15n98458,0,True,False
K15a34297,0,True,False
K15a81538,0,True,False
K14a2807,0,True,False
K15n109431,0,True,False
K15a84390,0,True,False
K15a30849,0,True,False
K15a53330,0,True,False
K15a53334,0,True,False
K14a2811,0,True,False
K15a84395,Z/2,True,False
K15n37309,0,True,False
K15n37310,0,True,False
K14a5287,Z/2 + Z/2,True,False
K14a2814,Z/2,True,False
K15a3950,0,True,False
K15n109437,0,True,False
K15n109438,0,True,False
K15n109445,0,True,False
K15n109447,Z/2,True,False
K14a2816,Z/2,True,False
K15a40038,0,True,False
K15a45457,0,True,False
K15n109448,0,True,False
K15n37314,0,True,False
K15n37315,0,True,False
K15n98463,0,True,False
K15a81547,0,True,False
K15n98465,0,True,False
K15a30854,Z/2,True,False
K15a40046,Z/2 + Z/2,True,False
K15a40048,0,True,False
K15n37317,0,True,False
K15n37319,0,True,False
K15a81551,0,True,False
K15n37326,0,True,False
K15n98466,0,True,False
K15a81556,0,True,False
K15a63716,0,True,False
K14a5293,0,True,False
K15a81558,0,True,False
K15n98467,0,True,False
K15n98472,0,True,False
K15n98473,0,True,False
K15n98474,0,True,False
K15n98476,0,True,False
K15n98490,0,True,False
K15n98491,0,True,False
K15n98492,0,True,False
K15n98494,0,True,False
K15n34671,Z/2,True,False
K15n34673,Z/2,True,False
K15n34675,Z/2,True,False
K15n109464,Z/2,True,False
K15n109465,0,True,False
K15a59760,Z/2,True,False
K15n98495,Z/2 + Z/2,True,False
K15n109469,Z/2,True,False
K15n109476,0,True,False
K15n109483,0,True,False
K15n109484,0,True,False
K15n109485,0,True,False
K15n109487,0,True,False
K15n109488,0,True,False
K15a77512,0,True,False
K15n109490,Z/2,True,False
K15n34676,0,True,False
K15a37922,0,True,False
K15n34680,Z/2,True,False
K15n34683,0,True,False
K15n34685,0,True,False
K15n34686,Z/2,True,False
K15n34689,0,True,False
K15n109493,Z/2,True,False
K15n34694,0,True,False
K15n109506,0,True,False
K15n109507,0,True,False
K15n109513,0,True,False
K15a81564,0,True,False
K15n109515,0,True,False
K15a81569,0,True,False
K14a7493,0,True,False
K14a7497,0,True,False
K15a81571,0,True,False
K15n98499,0,True,False
K15n98501,0,True,False
K15n98503,0,True,False
K15n98504,0,True,False
K15n34697,0,True,False
K15n34698,0,True,False
K15n34701,0,True,False
K15n34707,0,True,False
K15n98506,0,True,False
K15n98516,0,True,False
K15n34716,0,True,False
K15n34717,0,True,False
K15a40062,Z/2,True,False
K15n37336,0,True,False
K15n37337,0,True,False
K15n37338,0,True,False
K15n37339,0,True,False
K15n37343,0,True,False
K15n34724,Z/2,True,False
K15n109517,0,True,False
K15n109519,0,True,False
K15n34725,Z/2,True,False
K15n34731,Z/2,True,False
K15n34735,Z/2,True,False
K15n98523,0,True,False
K15n37345,0,True,False
K15n37348,Z/2,True,False
K15n37352,0,True,False
K15n98524,0,True,False
K15n37354,0,True,False
K15n37356,0,True,False
K15n37358,0,True,False
K15n109522,Z/2,True,False
K15n109525,0,True,False
K15n109531,Z/2,True,False
K15n109533,0,True,False
K15n109537,0,True,False
K15n109543,0,True,False
K15n109545,0,True,False
K15n109546,0,True,False
K15n109548,0,True,False
K15n109551,0,True,False
K15n109555,Z/2,True,False
K15n109557,Z/2,True,False
K15n109558,0,True,False
K15n109560,0,True,False
K15n109562,Z/2,True,False
K15n109563,Z/2,True,False
K15n98526,Z/2,True,False
K15n98527,Z/2,True,False
K14a2829,0,True,False
K15n98530,0,True,False
K15n98545,Z/2,True,False
K15n109564,0,True,False
K15n34744,0,True,False
K15n34746,0,True,False
K15n34748,0,True,False
K15n34753,0,True,False
K15n109565,Z/2,True,False
K15n109568,0,True,False
K15n109571,0,True,False
K15a19318,0,True,False
K15n34755,0,True,False
K15n34763,0,True,False
K15n34765,0,True,False
K15n34768,0,True,False
K15n109573,0,True,False
K15n109574,0,True,False
K15n109575,0,True,False
K15n34770,0,True,False
K15n34771,0,True,False
K15n34772,0,True,False
K15n34773,0,True,False
K14a5307,0,True,False
K15n109576,0,True,False
K15n109577,0,True,False
K15n37367,0,True,False
K15n109578,0,True,False
K15n34776,0,True,False
K15n34777,0,True,False
K15n37370,Z/2,True,False
K15n37405,Z/2,True,False
K14a5309,0,True,False
K15n37406,Z/2,True,False
K14a498,0,True,False
K15n37409,Z/2,True,False
K15n37410,Z/2,True,False
K15n109581,0,True,False
K15n109582,0,True,False
K15n109585,0,True,False
K14a5316,0,True,False
K14a5331,Z/2,True,False
K14a5338,Z/2,True,False
K15n98568,0,True,False
K15n98570,0,True,False
K15n34789,0,True,False
K15n98571,0,True,False
K15n34791,0,True,False
K15n34799,0,True,False
K15n34801,0,True,False
K15n34804,0,True,False
K15n34805,0,True,False
K15n34806,0,True,False
K15n34807,0,True,False
K14a7502,Z/2,True,False
K14a5339,Z/2,True,False
K15n37421,0,True,False
K15n37428,0,True,False
K15n37431,0,True,False
K15n37437,0,True,False
K15a21574,0,True,False
K15a40072,Z/2 + Z/2,True,False
K15a81591,0,True,False
K15n98780,0,True,False
K15n109587,0,True,False
K15n109589,0,True,False
K15n98798,0,True,False
K15a30871,0,True,False
K15n109594,0,True,False
K15n98818,Z/2,True,False
K15n109595,0,True,False
K15a40077,Z/2 + Z/2,True,False
K15n34811,0,True,False
K15n34814,0,True,False
K15n98819,Z/2,True,False
K15n37449,0,True,False
K15n37457,0,True,False
K15n37459,Z/2,True,False
K15a21581,Z/2,True,False
K15n34815,0,True,False
K15n34818,0,True,False
K14a7508,0,True,False
K15n37465,Z/2,True,False
K15n34819,0,True,False
K15a19326,0,True,False
K15n98830,0,True,False
K15a77543,0,True,False
K15a19334,Z/2,True,False
K15n109598,0,True,False
K15n109599,0,True,False
K15n109603,0,True,False
K15n109604,0,True,False
K15n109605,0,True,False
K15n34820,0,True,False
K15n34822,0,True,False
K15n34830,0,True,False
K15n34832,0,True,False
K15n98840,0,True,False
K15a73457,0,True,False
K15n34837,0,True,False
K15n34838,0,True,False
K15a34338,0,True,False
K15n37469,0,True,False
K15n98848,Z/2,True,False
K15n34839,0,True,False
K15n34842,0,True,False
K15n34843,0,True,False
K15n34845,0,True,False
K15n34847,0,True,False
K15a40079,0,True,False
K15n37472,0,True,False
K15n37473,0,True,False
K15n37478,0,True,False
K15n34868,0,True,False
K15n34874,0,True,False
K15n98851,0,True,False
K15n98852,0,True,False
K15n37479,Z/2,True,False
K15n37485,Z/2,True,False
K15n98853,0,True,False
K15n34876,0,True,False
K15n34877,0,True,False
K15a40080,0,True,False
K15n34878,0,True,False
K15n34880,0,True,False
K15n37488,Z/2,True,False
K15n37489,0,True,False
K15n37496,0,True,False
K15n37497,0,True,False
K15n37500,0,True,False
K15a40083,0,True,False
K15n37503,0,True,False
K15a81598,0,True,False
K15n37505,0,True,False
K15n37507,Z/2,True,False
K15n37509,Z/2,True,False
K15n37512,Z/2,True,False
K15n34896,0,True,False
K14a7514,Z/2,True,False
K14a7520,0,True,False
K14a2844,0,True,False
K15n34900,0,True,False
K15n37514,Z/2,True,False
K15n34904,0,True,False
K14a7521,0,True,False
K15a73462,0,True,False
K15n109611,0,True,False
K14a2853,Z/2,True,False
K15n34908,0,True,False
K15n34912,0,True,False
K14a541,0,True,False
K15n98860,0,True,False
K15n98863,0,True,False
K15n109617,0,True,False
K14a2854,0,True,False
K14a553,0,True,False
K15n98865,0,True,False
K15n37519,0,True,False
K14a5359,0,True,False
K15n37520,Z/2,True,False
K15n98866,0,True,False
K15n98871,0,True,False
K15n98877,0,True,False
K15n98882,0,True,False
K14a5368,Z/2,True,False
K15n37522,Z/2,True,False
K15a40085,Z/2,True,False
K15a30877,0,True,False
K15n98905,0,True,False
K14a5371,0,True,False
K15n109621,0,True,False
K15a63759,0,True,False
K14a7528,0,True,False
K15n34918,0,True,False
K15n34922,0,True,False
K15a81621,0,True,False
K14a7529,0,True,False
K15n109622,0,True,False
K15n98911,Z/2,True,False
K15n109627,0,True,False
K15n98916,0,True,False
K15n37529,Z/2,True,False
K15n109628,0,True,False
K15n37532,Z/2,True,False
K15n37534,Z/2 + Z/2,True,False
K15n37539,Z/2,True,False
K15n37540,Z/2,True,False
K15a21614,0,True,False
K14a5375,0,True,False
K15n98921,0,True,False
K15a34353,0,True,False
K15n37545,Z/2 + Z/2,True,False
K14a7535,0,True,False
K15n34946,0,True,False
K15n37546,Z/2,True,False
K14a7546,0,True,False
K15a53373,0,True,False
K15n34949,0,True,False
K15n37551,Z/2 + Z/2,True,False
K15n34953,0,True,False
K15n98926,0,True,False
K14a5377,0,True,False
K15n37552,Z/2,True,False
K14a7552,Z/2 + Z/2,True,False
K15n37556,Z/2 + Z/2,True,False
K15n98929,0,True,False
K15a53374,0,True,False
K14a5385,Z/2,True,False
K15a14197,0,True,False
K15a78563,Z/2 + Z/2,True,False
K15a78564,Z/2 + Z/2,True,False
K15n37557,Z/2,True,False
K15a78567,Z/2,True,False
K15a4023,0,True,False
K14a10939,0,True,False
K15a27839,Z/2,True,False
K15n100630,0,True,False
K14a7659,0,True,False
K15n100632,0,True,False
K15n91535,Z/2,True,False
K15n91540,Z/2,True,False
K15n100644,Z/2,True,False
K15n91541,Z/2,True,False
K15n100657,0,True,False
K15a57240,0,True,False
K15a82622,0,True,False
K15a82626,0,True,False
K15n35784,0,True,False
K15n35788,0,True,False
K15a6024,Z/2,True,False
K15n100659,0,True,False
K15n100671,0,True,False
K15n100672,0,True,False
K15n100673,0,True,False
K15n100674,0,True,False
K15n35789,0,True,False
K15a44207,0,True,False
K14a7662,Z/2 + Z/2,True,False
K15a44208,0,True,False
K15n100675,0,True,False
K15a48723,0,True,False
K14a5404,0,True,False
K14a7666,Z/2 + Z/2,True,False
K14a7668,0,True,False
K15n91547,0,True,False
K15n91550,0,True,False
K15n91564,0,True,False
K15n91565,0,True,False
K15n91566,0,True,False
K15n91575,0,True,False
K14a7677,0,True,False
K14a7682,0,True,False
K15a44211,0,True,False
K15a64681,0,True,False
K15a79607,0,True,False
K15n91580,0,True,False
K14a7683,Z/2 + Z/2,True,False
K15n35797,Z/2,True,False
K14a2660,0,True,False
K15n91582,Z/2,True,False
K15n91583,Z/2,True,False
K15n91587,0,True,False
K15n91592,0,True,False
K15n91595,0,True,False
K15n91599,0,True,False
K15a41397,0,True,False
K15n100685,0,True,False
K15n100690,0,True,False
K15n100691,0,True,False
K15a32485,0,True,False
K15n35799,0,True,False
K15a74289,0,True,False
K15a74290,0,True,False
K15n35800,0,True,False
K15a64685,0,True,False
K15a41404,Z/2,True,False
K15a41410,0,True,False
K15a41415,0,True,False
K15a41416,Z/2,True,False
K15a27848,Z/2,True,False
K15n35802,Z/2,True,False
K15a64690,0,True,False
K15a64691,0,True,False
K15n35808,Z/2,True,False
K15a44215,0,True,False
K14a10968,0,True,False
K15n91602,0,True,False
K15n91603,0,True,False
K15n91605,0,True,False
K15a32488,0,True,False
K15n91611,0,True,False
K15n100706,0,True,False
K15n91613,0,True,False
K15n91614,0,True,False
K15n91620,0,True,False
K15n100718,0,True,False
K15a64696,Z/2,True,False
K15a6035,0,True,False
K15a74302,0,True,False
K15n100722,0,True,False
K15n100730,0,True,False
K15a35785,0,True,False
K15a82630,0,True,False
K15a82633,0,True,False
K14a2666,Z/2,True,False
K14a2675,0,True,False
K15a57250,0,True,False
K14a7691,0,True,False
K14a10971,Z/2,True,False
K15n100735,0,True,False
K15n100737,0,True,False
K14a10972,0,True,False
K15a32491,0,True,False
K15n91626,0,True,False
K15n91632,0,True,False
K15n91634,0,True,False
K15a82641,0,True,False
K14a10976,0,True,False
K15n91642,0,True,False
K14a7692,0,True,False
K14a7693,0,True,False
K15n100742,0,True,False
K15n100744,0,True,False
K15n100753,0,True,False
K15n91645,0,True,False
K15n100754,0,True,False
K15n35816,Z/2,True,False
K15n100756,0,True,False
K15n100758,0,True,False
K15n100759,0,True,False
K15a82643,0,True,False
K15a41461,0,True,False
K15n100769,0,True,False
K15n35817,0,True,False
K15n35819,0,True,False
K15a41467,0,True,False
K15n100773,0,True,False
K15n35825,0,True,False
K15n35826,0,True,False
K15a32496,0,True,False
K15a41470,0,True,False
K15a57260,0,True,False
K14a7694,0,True,False
K15a13700,0,True,False
K14a10985,0,True,False
K15a29999,0,True,False
K14a5410,0,True,False
K15n91655,0,True,False
K14a576,0,True,False
K15n35830,0,True,False
K14a578,0,True,False
K15n35831,0,True,False
K15n35835,0,True,False
K15n91657,0,True,False
K15n91664,0,True,False
K15n91677,0,True,False
K15n91679,0,True,False
K15n91681,0,True,False
K14a10992,Z/2 + Z/2,True,False
K15n91685,0,True,False
K15n35837,0,True,False
K15a3768,0,True,False
K15a32499,0,True,False
K15n91688,0,True,False
K14a11001,0,True,False
K15n35838,0,True,False
K14a2871,Z/2,True,False
K14a11003,0,True,False
K15n35842,0,True,False
K15n35844,0,True,False
K15n35845,0,True,False
K15n35850,0,True,False
K14a5416,0,True,False
K15n35858,0,True,False
K15n35859,0,True,False
K14a11009,Z/2 + Z/2,True,False
K14a2875,0,True,False
K15n100778,0,True,False
K15n100779,0,True,False
K15a3770,0,True,False
K14a11013,Z/2 + Z/2,True,False
K15n100788,0,True,False
K15n100789,0,True,False
K15n100790,0,True,False
K15n100795,0,True,False
K15a82658,0,True,False
